,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
271,,,12617,,12617,12659,10888,10888,11745,11775,11745,12659,12100,10882,,,,,,,,,,,,,,,,,,
272,,13319,12713,13212,11745,10888,13212,,10888,,,,10991,13090,,,,,,,,,,,,,,,,,,
273,,,12086,12086,11053,,,10888,12711,12138,12665,,10888,10991,,,,,,,,,,,,,,,,,,
274,,,12713,,,13473,12279,,,,,,,,,,,,,,,,,,,,,,,,,
275,,,13212,10882,,12539,12389,,,11775,13473,11098,12539,13090,,,,,,,,,,,,,,,,,,
276,11593,12539,,11775,12675,12713,11053,10991,,,,,,,,,,,,,,,,,,,,,,,,
277,,11053,12659,13212,,12539,12279,12539,11098,,12711,,11593,11593,,,,,,,,,,,,,,,,,,
278,12086,,12659,12711,12675,10888,,12138,,,,12100,12086,,,,,,,,,,,,,,,,,,,
279,10991,11775,,12389,,12539,,11593,,,,,,,,,,,,,,,,,,,,,,,,
280,,10882,11098,11593,10888,13319,,12713,12539,12617,12086,12539,,11132,,,,,,,,,,,,,,,,,,
281,,12389,12713,,11053,,13319,,,,,,,,,,,,,,,,,,,,,,,,,
282,12279,13357,10888,11132,,12713,,11053,12713,12086,13212,11132,12100,,,,,,,,,,,,,,,,,,,
283,12665,,10888,11775,,13473,10888,,12675,10888,,,,12100,,,,,,,,,,,,,,,,,,
284,10888,11132,,,12665,10888,13212,12086,12138,12665,,11775,11098,12665,,,,,,,,,,,,,,,,,,
285,11132,,13212,,11745,12279,11053,,12389,11593,,12086,,10888,,,,,,,,,,,,,,,,,,
286,,10888,,12675,10882,12138,12617,12279,,13473,11775,11775,11593,10888,,,,,,,,,,,,,,,,,,
287,11053,,,11098,,12100,11775,13090,,12713,11745,11593,12539,,,,,,,,,,,,,,,,,,,
288,,13473,12279,11132,11132,,,,,,,,,,,,,,,,,,,,,,,,,,,
289,13319,11098,,11745,12100,10991,,12389,11053,13212,12675,,,,,,,,,,,,,,,,,,,,,
290,,10888,10991,10991,12713,11775,,,10991,,,,,,,,,,,,,,,,,,,,,,,
291,10888,12711,,10888,,,11775,,,13212,11775,12711,,,,,,,,,,,,,,,,,,,,
292,,,,13319,12086,,,,,,,,,,,,,,,,,,,,,,,,,,,
293,12138,10888,,,,11775,13473,13090,13090,,,12138,,,,,,,,,,,,,,,,,,,,
294,11098,12138,,,11132,,,13319,12711,,,12659,,12659,,,,,,,,,,,,,,,,,,
295,12711,11132,11132,10888,13473,13090,12389,12100,12711,,10888,,,,,,,,,,,,,,,,,,,,,
296,11775,12617,13090,10882,,12389,12138,11745,,,,,,,,,,,,,,,,,,,,,,,,
297,12389,,10991,11053,11775,,12713,11053,11775,11775,12711,,13319,,,,,,,,,,,,,,,,,,,
298,,11053,11745,10991,13473,12665,,10882,12279,11053,12711,12675,,,,,,,,,,,,,,,,,,,,
299,,13090,11593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300,13357,,10991,10991,,13090,10882,12279,12138,12138,11593,10882,,,,,,,,,,,,,,,,,,,,
301,13090,,11053,12675,12713,10882,11053,12138,13090,12389,11745,,,,,,,,,,,,,,,,,,,,,
302,12138,12100,,11593,11132,10888,,,13212,,,,,,,,,,,,,,,,,,,,,,,
303,12539,12138,10888,12713,,,12659,,12138,12086,10888,,,,,,,,,,,,,,,,,,,,,
304,13090,10888,11745,,,,12659,13090,,11745,,,12138,10991,,,,,,,,,,,,,,,,,,
305,12389,10888,11053,,,10888,,,,,,,,,,,,,,,,,,,,,,,,,,
306,,12665,12659,11053,10882,12100,12086,10888,12617,,13212,12675,,12675,,,,,,,,,,,,,,,,,,
307,,,,12713,11593,,,,,,,,,,,,,,,,,,,,,,,,,,,
308,13319,12086,12617,12279,12675,12711,,12539,10888,12086,11098,10888,12086,11775,,,,,,,,,,,,,,,,,,
309,10991,12675,13473,13212,12711,,12617,11132,,13357,10888,,11132,,,,,,,,,,,,,,,,,,,
310,12659,12279,10991,11098,11132,,,11745,11053,12100,12659,12138,,13090,,,,,,,,,,,,,,,,,,
311,12659,,11593,,12675,11053,11053,,13473,11053,10882,,12659,,,,,,,,,,,,,,,,,,,
312,12665,11775,11593,12086,12100,10888,,13357,12279,,,12711,12659,,,,,,,,,,,,,,,,,,,
313,13357,12389,,12086,,13090,,,,,,,,,,,,,,,,,,,,,,,,,,
314,,12675,12675,11593,,12100,,12665,11132,,,11098,13090,10882,,,,,,,,,,,,,,,,,,
315,11775,,10888,12659,,12617,,12713,12665,,12659,,,,,,,,,,,,,,,,,,,,,
316,11132,12713,10888,13357,12713,,10882,11745,,12617,12659,,,12138,,,,,,,,,,,,,,,,,,
317,12100,12711,,12389,12389,,,,11132,,,,,,,,,,,,,,,,,,,,,,,
318,12675,,11775,11053,12279,12279,,,12539,11593,11775,10888,,,,,,,,,,,,,,,,,,,,
319,12100,12086,,12389,,,,12389,,10888,,,,,,,,,,,,,,,,,,,,,,
320,10882,13090,,12279,12100,,,,,,,,,,,,,,,,,,,,,,,,,,,
321,10882,12665,13319,13473,10888,,11775,,10888,,,,12138,,,,,,,,,,,,,,,,,,,
322,,12665,10888,11775,11775,11098,12279,,12138,,,,12711,12138,,,,,,,,,,,,,,,,,,
323,11098,11053,10888,12713,11593,,,10888,12617,10888,12389,12100,12138,13473,,,,,,,,,,,,,,,,,,
324,10882,10882,12539,12617,11745,,11775,,,12389,13357,10888,12279,,,,,,,,,,,,,,,,,,,
325,10882,10888,12389,12713,,,10882,12138,12100,11098,12711,11745,12665,13212,,,,,,,,,,,,,,,,,,
326,,12539,10888,,,12659,12539,,,11775,12100,12138,11053,11098,,,,,,,,,,,,,,,,,,
327,12659,11053,12659,,11132,,11132,12100,,,12100,12617,10991,,,,,,,,,,,,,,,,,,,
328,13090,12138,,12675,,,,,,,,,,,,,,,,,,,,,,,,,,,,
329,12086,,12665,10991,11775,,,,13090,,11098,12617,13357,,,,,,,,,,,,,,,,,,,
330,11098,11775,13473,11098,,12665,,,,13212,12713,12675,,,,,,,,,,,,,,,,,,,,
331,11098,11098,12617,12138,12138,12675,11775,11745,12100,12617,11053,,,,,,,,,,,,,,,,,,,,,
332,11098,11132,,10991,12675,,11745,13473,,13212,11775,,13357,13319,,,,,,,,,,,,,,,,,,
333,,12659,10991,10991,,,11745,10888,10882,10888,12711,,12086,10888,,,,,,,,,,,,,,,,,,
334,11098,12665,13357,12389,,11132,,13212,10991,12711,,12100,12659,12100,,,,,,,,,,,,,,,,,,
335,12659,,13212,10888,12665,,13319,13212,12086,12539,10888,,12659,11593,,,,,,,,,,,,,,,,,,
336,13319,,,12138,10882,11775,,10888,11053,12100,10882,11098,10991,,,,,,,,,,,,,,,,,,,
337,12389,10882,,10882,11775,,13357,13357,11593,12617,12539,,12675,12539,,,,,,,,,,,,,,,,,,
338,12389,,11132,10888,10888,11593,12675,12617,13319,10991,13090,13090,12279,11053,,,,,,,,,,,,,,,,,,
339,13473,13357,12665,10991,,,12665,11098,13090,,12279,10888,10882,12100,,,,,,,,,,,,,,,,,,
340,11775,,12100,12086,13473,10888,,,,,,,,,,,,,,,,,,,,,,,,,,
341,13090,12711,,11053,10888,11775,10888,10888,12138,13212,10888,10882,,,,,,,,,,,,,,,,,,,,
342,,,12086,,11132,12665,10991,11053,11593,11745,,,11132,12389,,,,,,,,,,,,,,,,,,
343,12539,12100,12713,,,11098,11775,,13473,12665,,,,,,,,,,,,,,,,,,,,,,
344,13357,12539,11775,12665,12711,13357,,,,,,,,,,,,,,,,,,,,,,,,,,
345,,10882,12389,,12713,,12659,11745,,12539,13319,12617,,,,,,,,,,,,,,,,,,,,
346,12539,,12665,13212,13473,,11775,,12138,12659,,12539,11745,12086,,,,,,,,,,,,,,,,,,
347,12665,,13090,13212,12617,10888,12100,,10991,13090,,12713,10882,11745,,,,,,,,,,,,,,,,,,
348,11745,12617,11053,12279,,10888,,,,,,,,,,,,,,,,,,,,,,,,,,
349,11745,12665,,13473,12713,,,13357,11745,,12279,13319,10888,13212,,,,,,,,,,,,,,,,,,
350,12659,11593,12675,12713,12713,,12279,11053,11098,,12713,12389,,10888,,,,,,,,,,,,,,,,,,
351,,11053,12279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352,11745,13319,12086,13357,,13473,10888,12659,,,,,,,,,,,,,,,,,,,,,,,,
353,,,,,12138,12389,12713,,12539,,12086,13473,,10991,,,,,,,,,,,,,,,,,,
354,11132,12279,12539,12138,11593,12279,12539,10888,,,,,13357,,,,,,,,,,,,,,,,,,,
355,11775,,,12659,10991,,12659,11745,13090,13473,10991,,,13473,,,,,,,,,,,,,,,,,,
356,11053,12100,12539,13212,,10991,12100,10882,11593,,12279,12389,,,,,,,,,,,,,,,,,,,,
357,,,,12665,,,12711,12138,13357,12086,,,,,,,,,,,,,,,,,,,,,,
358,10888,,,10888,,12617,10888,11132,,,,,,,,,,,,,,,,,,,,,,,,
359,,12617,10882,,,13212,,,,,,,,,,,,,,,,,,,,,,,,,,
360,,12617,10882,10888,,13319,,10888,12659,12675,12279,13357,12086,,,,,,,,,,,,,,,,,,,
361,10888,13090,,,11132,,,12138,,10888,12086,12665,,,,,,,,,,,,,,,,,,,,
362,,12100,12713,13357,10888,,10888,11053,12665,10888,,,,12659,,,,,,,,,,,,,,,,,,
363,12539,12713,12711,11775,12539,12617,11593,,12713,,,12279,10991,12086,,,,,,,,,,,,,,,,,,
364,11098,,10888,12617,10888,,13473,12675,13212,,,,,,,,,,,,,,,,,,,,,,,
365,,12713,10888,12711,,,11745,13212,10991,12086,12617,13473,,12713,,,,,,,,,,,,,,,,,,
366,10888,,13473,,12713,12665,12279,,13090,,,,,,,,,,,,,,,,,,,,,,,
367,12539,10882,,,,10888,12617,11593,11053,,13473,,11775,13357,,,,,,,,,,,,,,,,,,
368,12389,,11098,12279,,,,,,,,,,,,,,,,,,,,,,,,,,,,
369,12086,12675,11132,11053,13090,13357,10991,12713,11053,13090,,10888,11775,12617,,,,,,,,,,,,,,,,,,
370,,13319,10888,10888,,13357,,11053,12279,12675,,,,,,,,,,,,,,,,,,,,,,
371,12659,11745,,13473,13357,13473,11745,12711,11775,12539,11053,,,,,,,,,,,,,,,,,,,,,
372,,11053,11775,,13473,11593,,,,,,,,,,,,,,,,,,,,,,,,,,
373,11775,10882,,13357,12675,,10882,12100,,,,,,,,,,,,,,,,,,,,,,,,
374,12138,12711,12675,12086,12713,,,,,13090,11098,,10888,11132,,,,,,,,,,,,,,,,,,
375,10991,13319,11132,13319,12665,13212,12086,13090,12389,12711,10888,13090,,12138,,,,,,,,,,,,,,,,,,
376,,12279,12086,,,10888,12138,13357,12138,11132,,13473,13473,12713,,,,,,,,,,,,,,,,,,
377,13212,12539,12086,10888,11098,12389,,12138,12100,12665,11593,13319,12675,,,,,,,,,,,,,,,,,,,
378,12086,,11775,,,12665,,11593,11775,,,10888,12617,12713,,,,,,,,,,,,,,,,,,
379,12713,,10888,11098,,13090,13319,11098,10888,12665,11593,10882,11098,,,,,,,,,,,,,,,,,,,
380,,,,13357,12138,12665,,12675,12279,,,,,,,,,,,,,,,,,,,,,,,
381,10882,,12279,13212,11775,11775,10888,,,12675,11053,12659,10888,12713,,,,,,,,,,,,,,,,,,
382,,,,12711,12713,,12086,,10888,11098,10991,12389,,,,,,,,,,,,,,,,,,,,
383,,,11745,,12389,10882,12665,13212,12138,,11593,11053,11132,,,,,,,,,,,,,,,,,,,
384,,,12279,13473,,12665,,,,,,11098,,12665,,,,,,,,,,,,,,,,,,
385,,,,12100,,12539,,12665,12100,,13212,12100,10888,12539,,,,,,,,,,,,,,,,,,
386,,12539,13473,13319,10888,12539,12665,11053,13357,12086,10991,,12086,11775,,,,,,,,,,,,,,,,,,
387,12389,12279,12389,,11132,10991,11132,12086,12279,12100,10991,11745,12665,12665,,,,,,,,,,,,,,,,,,
388,11053,13212,,12279,12279,10888,,,12617,13212,12617,,,,,,,,,,,,,,,,,,,,,
389,,12665,12279,11053,,,,11593,,13357,10991,10888,,10991,,,,,,,,,,,,,,,,,,
390,12617,12711,,,,12279,11745,12617,12675,13357,12086,,12086,,,,,,,,,,,,,,,,,,,
391,,,13473,13090,10888,11775,13473,,,13473,13473,13090,13319,,,,,,,,,,,,,,,,,,,
392,,11745,,10888,,13212,10888,10882,12279,12665,10888,12711,,,,,,,,,,,,,,,,,,,,
393,12659,10888,,12086,11593,,,,12675,10888,10888,13212,10888,12279,,,,,,,,,,,,,,,,,,
394,,12665,12675,12665,11098,12086,12100,10991,11593,12713,11745,11745,10882,,,,,,,,,,,,,,,,,,,
395,,12665,12138,12713,,10888,10888,,13212,12389,12539,12279,,12539,,,,,,,,,,,,,,,,,,
396,12675,10888,12665,13473,13090,13090,,,13357,12675,,13319,12086,12713,,,,,,,,,,,,,,,,,,
397,13090,12675,12711,,12713,12665,,,,,,,,,,,,,,,,,,,,,,,,,,
398,12086,10888,10888,12279,,,13473,,,12711,12279,,13473,10991,,,,,,,,,,,,,,,,,,
399,13090,12711,12539,,12279,13319,12086,,,11745,13473,12100,,,,,,,,,,,,,,,,,,,,
400,,,12279,10888,,,13090,,,10991,12279,,13473,11132,,,,,,,,,,,,,,,,,,
401,,11593,11775,13357,,12711,,13212,11745,,,,11745,11132,,,,,,,,,,,,,,,,,,
402,12100,10888,13319,12138,,10991,,11745,,12711,12138,10882,13090,12539,,,,,,,,,,,,,,,,,,
403,13319,11775,12279,12138,11775,11745,12279,,,,,12539,,11132,,,,,,,,,,,,,,,,,,
404,12675,,11593,13212,12086,10888,11053,12389,,11745,,,,,,,,,,,,,,,,,,,,,,
405,13212,,10888,12138,11593,10882,11593,12711,12665,12389,12713,,12138,12100,,,,,,,,,,,,,,,,,,
406,11098,12713,10888,10888,11132,12138,,12279,12389,,10888,12713,,,,,,,,,,,,,,,,,,,,
407,10888,10888,,12659,,,,,,,,,,,,,,,,,,,,,,,,,,,,
408,12675,,11053,12659,10991,12086,,,,,,,,,,,,,,,,,,,,,,,,,,
409,10888,,13357,12138,11098,10888,10991,,,,,,,,,,,,,,,,,,,,,,,,,
410,13212,,11775,10888,,,,12713,11053,,,,,12100,,,,,,,,,,,,,,,,,,
411,12675,12713,11098,10888,10888,10888,12389,,12713,12279,13090,,11098,12713,,,,,,,,,,,,,,,,,,
412,,,,,12659,11593,,12389,11775,,10991,,10888,,,,,,,,,,,,,,,,,,,
413,,13357,12279,,13357,12539,,,,,,,,,,,,,,,,,,,,,,,,,,
414,12617,12665,12138,,10888,,11593,13212,11098,,11053,,12659,,,,,,,,,,,,,,,,,,,
415,10888,12659,,13357,11775,,13090,11132,,,,12659,,,,,,,,,,,,,,,,,,,,
416,,11053,10888,13090,12086,12617,13319,13473,,12711,11098,11745,,11593,,,,,,,,,,,,,,,,,,
417,11775,12279,12659,11775,13319,11775,12539,,11593,10888,,11775,,11132,,,,,,,,,,,,,,,,,,
418,10882,10991,,11132,,10888,13357,13357,12659,10888,12100,11593,10888,,,,,,,,,,,,,,,,,,,
419,11098,,12279,11098,12711,,,,,12086,10882,12100,11775,12713,,,,,,,,,,,,,,,,,,
420,10888,10882,11132,12279,11775,11745,13212,,12100,12138,,,,,,,,,,,,,,,,,,,,,,
421,,,,13357,,12617,,11132,,,,,,,,,,,,,,,,,,,,,,,,
422,13473,12279,,13319,11132,13090,11775,12665,13473,10888,10888,12279,,12711,,,,,,,,,,,,,,,,,,
423,11098,11053,13357,,12138,13212,12539,12138,,11593,11775,12713,,12389,,,,,,,,,,,,,,,,,,
424,,13357,,13473,13357,10888,11053,13473,11053,11132,,,,,,,,,,,,,,,,,,,,,,
425,,,10882,11775,13319,,12539,,12389,13357,13090,,13090,,,,,,,,,,,,,,,,,,,
426,,12279,,12086,11132,12617,12138,12675,,11053,11593,,,,,,,,,,,,,,,,,,,,,
427,11098,11098,,,11098,13357,12665,12711,12279,12659,13319,11593,10888,,,,,,,,,,,,,,,,,,,
428,10888,10888,12100,12617,,,,,10991,13357,12539,13090,,,,,,,,,,,,,,,,,,,,
429,12389,11593,,12617,11775,12665,,11053,12279,,,,,,,,,,,,,,,,,,,,,,,
430,,12675,12138,,10991,13473,,10888,13319,10991,12711,,11745,12086,,,,,,,,,,,,,,,,,,
431,10888,12617,,12665,12711,,,,12617,12659,11098,,,12617,,,,,,,,,,,,,,,,,,
432,12279,12389,12389,10888,10888,11775,,,11593,12100,12279,11745,12659,,,,,,,,,,,,,,,,,,,
433,12100,,13319,10888,13357,11098,12279,,,,,,,,,,,,,,,,,,,,,,,,,
434,,10882,13212,11053,12138,10888,13319,13357,12539,,10888,12675,13473,10888,,,,,,,,,,,,,,,,,,
435,,,,12617,10882,,12675,,,12713,,,,11132,,,,,,,,,,,,,,,,,,
436,11098,12675,,12659,,12279,11098,12279,12617,12617,12617,12138,11593,10888,,,,,,,,,,,,,,,,,,
437,11053,,,13319,,,,,,,,,,,,,,,,,,,,,,,,,,,,
438,,,12279,12138,,11132,13319,,,10991,11593,,10888,,,,,,,,,,,,,,,,,,,
439,11098,11132,,,10888,11132,,,,,,,,,,,,,,,,,,,,,,,,,,
440,,12086,12675,12138,10888,12389,11745,13319,13090,10888,12675,11775,11098,,,,,,,,,,,,,,,,,,,
441,12713,12713,10888,12711,11098,,13357,11775,,,,,,,,,,,,,,,,,,,,,,,,
442,,13090,12086,13090,12617,12138,12086,10991,10888,,,,,,,,,,,,,,,,,,,,,,,
443,10888,10888,12138,,12665,13473,10882,,13090,,12659,12138,11775,13319,,,,,,,,,,,,,,,,,,
444,,12100,11593,,12713,,,,12086,,11098,12100,12617,13357,,,,,,,,,,,,,,,,,,
445,,,,12713,13357,10888,12713,11053,11098,11745,10882,12539,,12100,,,,,,,,,,,,,,,,,,
446,12711,12389,11593,11053,10991,12659,10888,10888,,,,,,,,,,,,,,,,,,,,,,,,
447,,13473,,13212,13319,13357,,,12086,11775,11775,11593,12665,10888,,,,,,,,,,,,,,,,,,
448,12659,,,12279,11053,,13357,12675,11098,11132,10888,12617,11053,,,,,,,,,,,,,,,,,,,
449,,11745,,10882,,12138,11053,12389,13319,10991,12711,12659,11098,13090,,,,,,,,,,,,,,,,,,
450,13319,12138,11745,13357,12713,,11098,12138,,,,,,,,,,,,,,,,,,,,,,,,
451,13357,13357,11593,12711,12713,12086,,12617,12100,12100,12665,12539,12100,12086,,,,,,,,,,,,,,,,,,
452,11098,12659,11745,,11132,10882,10888,,,12665,11745,,10888,10888,,,,,,,,,,,,,,,,,,
453,12138,13357,13319,11745,,12675,,,,,,,,,,,,,,,,,,,,,,,,,,
454,,,,13212,10882,,12665,12711,11132,,10888,13090,12617,12711,,,,,,,,,,,,,,,,,,
455,13319,10991,12279,13357,11132,12138,12389,12539,12539,11745,12617,13357,11132,12665,,,,,,,,,,,,,,,,,,
456,10888,,,,,,12665,,,,13473,12665,,12659,,,,,,,,,,,,,,,,,,
457,11745,10991,10888,,,13090,12539,12711,10888,13319,12675,13212,12138,,,,,,,,,,,,,,,,,,,
458,,12675,,12279,11775,12713,10888,12617,11053,12617,13319,10888,,13357,,,,,,,,,,,,,,,,,,
459,13212,11593,12617,,11132,13473,12086,,12100,,12100,11745,10888,,,,,,,,,,,,,,,,,,,
460,,,12539,11132,12389,10888,,11775,,12086,12279,13319,12659,,,,,,,,,,,,,,,,,,,
461,11775,,12086,12086,12665,,13090,13212,12665,11775,,,10888,,,,,,,,,,,,,,,,,,,
462,12389,12713,,,11745,,13212,10888,11745,10991,12665,13090,13473,,,,,,,,,,,,,,,,,,,
463,11775,,,10888,,11775,,10888,13090,10882,,,12539,13319,,,,,,,,,,,,,,,,,,
464,10888,12539,12665,13357,13212,,13473,12086,,13473,,11775,11745,,,,,,,,,,,,,,,,,,,
465,,12389,,,,10888,12665,11745,,12100,13473,,10991,12713,,,,,,,,,,,,,,,,,,
466,11132,12713,10991,,,13090,12711,,10888,,,,11593,11745,,,,,,,,,,,,,,,,,,
467,,12100,10991,10882,12617,12138,,,13212,,13319,10888,,,,,,,,,,,,,,,,,,,,
468,,,,12100,12138,12279,11132,12539,,,12665,12100,10882,12665,,,,,,,,,,,,,,,,,,
469,,13090,,12711,10888,11593,10888,11098,12539,,,12389,11593,12389,,,,,,,,,,,,,,,,,,
470,12617,11775,13212,10888,12665,13357,12659,12100,11593,10888,,12086,,12675,,,,,,,,,,,,,,,,,,
471,11593,11132,12279,11775,12675,12617,,10888,12711,12279,11775,,,12659,,,,,,,,,,,,,,,,,,
472,,10888,13319,,11053,11053,,13090,,13357,,12279,11098,,,,,,,,,,,,,,,,,,,
473,12713,,11098,11775,11593,,12539,,,,11132,12617,13090,,,,,,,,,,,,,,,,,,,
474,10991,10888,11053,,12711,12617,11132,,12279,10888,,13357,,11053,,,,,,,,,,,,,,,,,,
475,10888,10888,10888,,10882,,13212,11132,13473,,,,12711,11593,,,,,,,,,,,,,,,,,,
476,,11053,12389,,12665,12617,,,12539,12675,11745,,12279,,,,,,,,,,,,,,,,,,,
477,,13090,,,12617,13473,11053,11053,,,,12659,12539,12617,,,,,,,,,,,,,,,,,,
478,12659,,,13357,,13212,10888,11593,,10888,13319,10888,12659,,,,,,,,,,,,,,,,,,,
479,11132,,13090,,12539,,,,,,,,,,,,,,,,,,,,,,,,,,,
480,11775,11132,12665,13473,13319,12100,12675,12617,10882,,,,11132,,,,,,,,,,,,,,,,,,,
481,12539,11098,,11053,,13090,12389,,12713,10882,,10888,13319,,,,,,,,,,,,,,,,,,,
482,11745,12617,13090,12138,13090,,,,,,,,,,,,,,,,,,,,,,,,,,,
483,10882,13357,,12675,,13090,,,13357,13473,11593,12086,13319,11132,,,,,,,,,,,,,,,,,,
484,10888,12138,12659,11132,12279,13473,10888,,,,,,,,,,,,,,,,,,,,,,,,,
485,12138,,,11593,12659,11775,,12086,12659,10888,11745,12713,12279,10888,,,,,,,,,,,,,,,,,,
486,12713,,11745,12665,12539,,,11098,11593,10882,,11132,13090,13473,,,,,,,,,,,,,,,,,,
487,,,12675,,13090,,13212,12711,,,,,,,,,,,,,,,,,,,,,,,,
488,,10888,,12100,12659,13357,,12713,10991,12539,13212,10888,,,,,,,,,,,,,,,,,,,,
489,13473,10882,,12713,13090,12711,11775,10888,12389,12539,11775,,,10888,,,,,,,,,,,,,,,,,,
490,10888,,12100,11745,12279,12086,12138,,,,,,,,,,,,,,,,,,,,,,,,,
491,,12659,12675,11132,12713,11593,,,,12659,,13319,11132,,,,,,,,,,,,,,,,,,,
492,,10991,12138,11098,12389,12100,,13090,12539,,11098,,12100,11132,,,,,,,,,,,,,,,,,,
493,,12086,12675,12279,10888,13090,10882,11098,,10888,,,,,,,,,,,,,,,,,,,,,,
494,,13319,10888,12711,12138,12389,11132,11098,11593,,13212,12100,10888,,,,,,,,,,,,,,,,,,,
495,,12711,,12100,,12539,13212,13319,,10888,12389,11745,,13090,,,,,,,,,,,,,,,,,,
496,12138,12617,13473,,11775,10882,,12138,,11098,12138,,,,,,,,,,,,,,,,,,,,,
497,13090,12711,,12617,10882,12279,11775,,,,,,,,,,,,,,,,,,,,,,,,,
498,13473,,,12665,12389,13357,12539,10888,12086,12659,11745,,,,,,,,,,,,,,,,,,,,,
499,12279,10888,,,10888,,12665,13212,10888,,12711,12100,13090,11745,,,,,,,,,,,,,,,,,,
500,,,11593,13090,,11593,12665,10888,12675,12086,12086,10882,13319,,,,,,,,,,,,,,,,,,,
501,10888,10882,,,12617,,11775,12279,,12539,12100,,,,,,,,,,,,,,,,,,,,,
502,13473,10991,10882,,12617,12138,,13473,10882,12279,12389,,13212,,,,,,,,,,,,,,,,,,,
503,12138,,,13473,,,11775,,11132,12665,,,,,,,,,,,,,,,,,,,,,,
504,12675,,12659,,11132,,,13090,11593,13319,13357,,12539,10888,,,,,,,,,,,,,,,,,,
505,,11132,12100,,12086,11593,12100,13212,10888,12665,,,12100,12713,,,,,,,,,,,,,,,,,,
506,,12711,11775,10882,11775,11745,13090,,11745,12086,12665,11775,,13319,,,,,,,,,,,,,,,,,,
507,12086,,13090,,12665,,,12713,12617,12539,12665,12389,,,,,,,,,,,,,,,,,,,,
508,11775,11132,12659,12389,12086,13357,10888,12659,13212,11745,12086,12665,,,,,,,,,,,,,,,,,,,,
509,12711,11132,,10888,13357,,12138,12279,12665,,13357,12675,,,,,,,,,,,,,,,,,,,,
510,12711,12086,12713,,13212,11593,,12675,12713,12086,12675,10882,13357,12389,,,,,,,,,,,,,,,,,,
511,13473,12138,12617,11775,12711,,12539,12389,12675,10991,12389,11053,,10888,,,,,,,,,,,,,,,,,,
512,10888,13319,,12659,12659,12675,12659,13212,12675,11053,11745,13357,,,,,,,,,,,,,,,,,,,,
513,10888,10882,,12713,10888,12100,10888,10882,,,,,,,,,,,,,,,,,,,,,,,,
514,12659,,13357,,,13357,12539,,10888,10882,,,,,,,,,,,,,,,,,,,,,,
515,11132,,12659,12138,10882,,12138,12713,,,,,,,,,,,,,,,,,,,,,,,,
516,12617,13319,12539,11053,,,12675,11053,11132,11745,,12659,12138,,,,,,,,,,,,,,,,,,,
517,12665,,,,,12713,,13212,12389,12665,12138,12086,11053,12539,,,,,,,,,,,,,,,,,,
518,12675,,12711,13357,13319,11775,12659,,,,,,,,,,,,,,,,,,,,,,,,,
519,12100,,11775,13319,12279,12539,12617,13212,,11053,,10991,13319,,,,,,,,,,,,,,,,,,,
520,,12086,11098,12100,,,,,11745,12279,12675,11053,12617,,,,,,,,,,,,,,,,,,,
521,11745,11098,10991,,,11745,10888,11775,,,13319,10882,,,,,,,,,,,,,,,,,,,,
522,,,12138,10888,,,,,,,,,,,,,,,,,,,,,,,,,,,,
523,10882,12086,,11098,12100,11098,,11053,10882,,11132,13090,13473,12665,,,,,,,,,,,,,,,,,,
524,10888,10882,,11775,10991,12711,12617,11775,12138,11132,,11775,,,,,,,,,,,,,,,,,,,,
525,13319,12659,12617,,12617,11098,10888,,12138,13357,12389,12100,13473,,,,,,,,,,,,,,,,,,,
526,10888,12539,10888,12665,12539,12086,12100,13212,12389,,10882,,12279,12138,,,,,,,,,,,,,,,,,,
527,10888,12086,,,12713,12665,12713,,12659,11098,,12086,12389,13090,,,,,,,,,,,,,,,,,,
528,10888,13357,12665,10991,11775,,12659,12086,12100,12086,,,10991,12711,,,,,,,,,,,,,,,,,,
529,12539,10888,,11098,11053,13357,,13212,10888,13319,,,,,,,,,,,,,,,,,,,,,,
530,13357,11053,12100,12389,12279,10882,12279,,12665,,,12539,12659,13357,,,,,,,,,,,,,,,,,,
531,13090,11745,13473,,,12617,11775,11745,12539,13090,12711,,,11775,,,,,,,,,,,,,,,,,,
532,12539,12711,13212,12659,13319,,10888,12539,10888,11132,,10888,11098,12100,,,,,,,,,,,,,,,,,,
533,12539,,,12665,12617,11775,,12539,11132,13319,10888,,,12711,,,,,,,,,,,,,,,,,,
534,,12279,10888,,13473,11098,12279,12713,12389,12711,11745,,,12713,,,,,,,,,,,,,,,,,,
535,12389,13212,13357,12279,10888,13473,11775,12675,13212,,,,12665,12539,,,,,,,,,,,,,,,,,,
536,11745,13357,11132,,12279,12617,12389,,12086,12086,12138,,12675,11053,,,,,,,,,,,,,,,,,,
537,,10888,,13473,12675,,13319,11098,13473,12279,13090,11745,12675,12617,,,,,,,,,,,,,,,,,,
538,,11775,10888,12138,13357,11053,10882,12539,11593,12279,11053,12389,,,,,,,,,,,,,,,,,,,,
539,12389,,11053,12138,12711,12617,12659,,11775,,,,12711,,,,,,,,,,,,,,,,,,,
540,13319,,,12086,10991,10888,,,,,,,,,,,,,,,,,,,,,,,,,,
541,12279,11053,10888,12617,11053,,,10888,,,11775,12713,,13473,,,,,,,,,,,,,,,,,,
542,13212,,,10888,,10888,11593,12539,12713,,12617,10882,10888,12389,,,,,,,,,,,,,,,,,,
